Rigidity(GV),Filter,Latitude,Longitude,X,Y,Z
6.78000,1,17.4139,195.321,-10.2526,2.27230,3.42980
6.77900,1,17.4012,195.408,-10.2591,2.25642,3.43258
6.77800,1,17.3898,195.489,-10.2559,2.24320,3.43218
6.77700,1,17.3768,195.577,-10.2624,2.22724,3.43494
6.77600,1,17.3638,195.664,-10.2689,2.21124,3.43768
6.77500,1,17.3506,195.752,-10.2753,2.19518,3.44040
6.77400,1,17.3374,195.839,-10.2818,2.17909,3.44310
6.77300,1,17.3254,195.921,-10.2784,2.16572,3.44263
6.77200,1,17.3119,196.009,-10.2848,2.14954,3.44530
6.77100,1,17.2982,196.097,-10.2912,2.13332,3.44795
6.77000,1,17.2845,196.186,-10.2975,2.11705,3.45058
6.76900,1,17.2706,196.274,-10.3038,2.10073,3.45320
6.76800,1,17.2567,196.363,-10.3101,2.08437,3.45580
6.76700,1,17.2452,196.445,-10.3112,2.06998,3.45703
6.76600,1,17.2309,196.535,-10.3184,2.05324,3.45991
6.76500,1,17.2164,196.625,-10.3255,2.03646,3.46277
6.76400,1,17.2033,196.708,-10.3220,2.02282,3.46216
6.76300,1,17.1886,196.798,-10.3292,2.00594,3.46499
6.76200,1,17.1737,196.889,-10.3363,1.98902,3.46779
6.76100,1,17.1588,196.979,-10.3433,1.97205,3.47057
6.76000,1,17.1452,197.063,-10.3398,1.95829,3.46991
6.75900,1,17.1300,197.154,-10.3468,1.94123,3.47265
6.75800,1,17.1146,197.245,-10.3538,1.92412,3.47538
6.75700,1,17.0992,197.336,-10.3607,1.90695,3.47808
6.75600,1,17.0836,197.427,-10.3677,1.88974,3.48077
6.75500,1,17.0693,197.512,-10.3640,1.87582,3.48002
6.75400,1,17.0535,197.604,-10.3708,1.85852,3.48267
6.75300,1,17.0375,197.695,-10.3777,1.84117,3.48529
6.75200,1,17.0213,197.787,-10.3845,1.82377,3.48790
6.75100,1,17.0066,197.873,-10.3807,1.80973,3.48709
6.75000,1,16.9902,197.965,-10.3875,1.79224,3.48965
6.74900,1,16.9737,198.057,-10.3942,1.77470,3.49220
6.74800,1,16.9570,198.150,-10.4009,1.75710,3.49472
6.74700,1,16.9402,198.243,-10.4076,1.73945,3.49722
6.74600,1,16.9248,198.329,-10.4037,1.72525,3.49632
6.74500,1,16.9077,198.422,-10.4103,1.70752,3.49878
6.74400,1,16.8905,198.516,-10.4169,1.68973,3.50122
6.74300,1,16.8732,198.609,-10.4235,1.67189,3.50363
6.74200,1,16.8557,198.703,-10.4300,1.65400,3.50603
6.74100,1,16.8381,198.797,-10.4365,1.63605,3.50840
6.74000,1,16.8218,198.884,-10.4325,1.62164,3.50739
